currencyId,title,currency,value,date
17603,Fiji Dollar,FJD,2.305012,11/4/2022
17604,Gambia Dalasi,GMD,58.892639,11/4/2022
17605,Georgia Lari,GEL,3.32559,11/4/2022
17606,Ghana New Cedi,GHS,8.109513,11/4/2022
17607,Gibraltar Pound,GIP,0.834876,11/4/2022
17608,Guatemala Quetzal,GTQ,8.363627,11/4/2022
17609,Guinea Franc,GNF,9704.457727,11/4/2022
17610,Guyana Dollar,GYD,227.832446,11/4/2022
17611,Haiti Gourde,HTG,118.701955,11/4/2022
17612,Honduras Lempira,HNL,26.604479,11/4/2022
17613,Hong Kong Dollar,HKD,8.533664,11/4/2022
17614,Hungary Forint,HUF,378.397676,11/4/2022
17615,Iceland Krona,ISK,139.802936,11/4/2022
17616,India Rupee,INR,82.640564,11/4/2022
17617,Indonesia Rupiah,IDR,15633.81135,11/4/2022
17618,Iran Rial,IRR,46100.2586,11/4/2022
17619,Iraq Dinar,IQD,1589.288718,11/4/2022
17620,Israel New Shekel,ILS,3.507239,11/4/2022
17621,Jamaica Dollar,JMD,167.892756,11/4/2022
17622,Jordan Dinar,JOD,0.771773,11/4/2022
17623,Kazakhstan Tenge,KZT,483.134833,11/4/2022
17624,Kenya Shilling,KES,125.564112,11/4/2022
17625,Kuwait Dinar,KWD,0.331954,11/4/2022
17626,Kyrgyzstan Som,KGS,100.870305,11/4/2022
17627,Laos Kip,LAK,12923.85453,11/4/2022
17628,Lebanon Pound,LBP,1650.294574,11/4/2022
17629,Lesotho Loti,LSL,15.969379,11/4/2022
17630,Liberia Dollar,LRD,166.120167,11/4/2022
17631,Libya Dinar,LYD,5.089025,11/4/2022
17632,Macau Pataca,MOP,8.792282,11/4/2022
17633,Macedonia Denar,MKD,61.694852,11/4/2022
17634,Malagasy Ariary,MGA,4354.215394,11/4/2022
17635,Malawi Kwacha,MWK,881.178565,11/4/2022
17636,Malaysia Ringgit,MYR,4.596419,11/4/2022
17637,Maldives Rufiyaa,MVR,16.818046,11/4/2022
17638,Mauritania Ouguiya,MRO,388.613561,11/4/2022
17639,Mauritius Rupee,MUR,46.97095,11/4/2022
17640,Mexico Peso,MXN,21.847389,11/4/2022
17641,Moldova Leu,MDL,20.010541,11/4/2022
17642,Mongolia Tugrik,MNT,3133.699396,11/4/2022
17643,Morocco Dirham,MAD,10.634941,11/4/2022
17644,Mozambique New Metical,MZN,69.482785,11/4/2022
17645,Myanmar Kyat,MMK,2016.300341,11/4/2022
17646,NL Antilles Guilder,ANG,1.96271,11/4/2022
17647,Namibia Dollar,NAD,15.969388,11/4/2022
17648,Nepal Rupee,NPR,132.127813,11/4/2022
17649,New Zealand Dollar,NZD,1.59323,11/4/2022
17650,Nicaragua Cordoba Oro,NIO,38.921211,11/4/2022
17651,Nigeria Naira,NGN,452.457216,11/4/2022
17652,North Korea Won,KPW,979.698906,11/4/2022
17653,Norway Kroner,NOK,9.475056,11/4/2022
17654,Oman Rial,OMR,0.419109,11/4/2022
17655,Pakistan Rupee,PKR,202.770359,11/4/2022
17656,Panama Balboa,PAB,1.088994,11/4/2022
17657,Papua New Guinea Kina,PGK,3.831818,11/4/2022
17658,Paraguay Guarani,PYG,7476.405497,11/4/2022
17659,Peru Nuevo Sol,PEN,4.04343,11/4/2022
17660,Philippines Peso,PHP,56.176011,11/4/2022
17661,Poland Zloty,PLN,4.635117,11/4/2022
17662,Qatar Rial,QAR,3.963389,11/4/2022
17663,Romania New Lei,RON,4.948541,11/4/2022
17664,Russia Rouble,RUB,92.663203,11/4/2022
17665,Rwanda Franc,RWF,1113.590657,11/4/2022
17666,Samoa Tala,WST,2.854238,11/4/2022
17667,Sao Tome/Principe Dobra,STD,22530.86829,11/4/2022
17668,Saudi Arabia Riyal,SAR,4.082292,11/4/2022
17669,Serbia Dinar,RSD,117.822426,11/4/2022
17670,Seychelles Rupee,SCR,15.693311,11/4/2022
17671,Sierra Leone Leone,SLL,13225.92954,11/4/2022
17672,Singapore Dollar,SGD,1.484863,11/4/2022
17673,Solomon Islands Dollar,SBD,8.718963,11/4/2022
17674,Somali Shilling,SOS,630.811184,11/4/2022
17675,South Africa Rand,ZAR,15.958966,11/4/2022
17676,South Korea Won,KRW,1340.015299,11/4/2022
17677,Sri Lanka Rupee,LKR,343.038036,11/4/2022
17678,St Helena Pound,SHP,1.499372,11/4/2022
17679,Sudan Pound,SDG,487.131008,11/4/2022
17680,Suriname Dollar,SRD,22.555935,11/4/2022
17681,Swaziland Lilangeni,SZL,15.968746,11/4/2022
17682,Sweden Krona,SEK,10.280836,11/4/2022
17683,Syria Pound,SYP,2734.447806,11/4/2022
17684,Taiwan Dollar,TWD,31.483699,11/4/2022
17685,Tanzania Shilling,TZS,2527.622427,11/4/2022
17686,Thailand Baht,THB,36.577041,11/4/2022
17687,Tonga Pa'anga,TOP,2.455396,11/4/2022
17688,Trinidad/Tobago Dollar,TTD,7.386673,11/4/2022
17689,Tunisia Dinar,TND,3.241716,11/4/2022
17690,Turkish New Lira,TRY,16.050946,11/4/2022
17691,Uganda Shilling,UGX,3860.497003,11/4/2022
17692,Ukraine Hryvnia,UAH,32.016886,11/4/2022
17693,Uruguay Peso,UYU,45.765561,11/4/2022
17694,United Arab Emirates Dirham,AED,3.99822,11/4/2022
17695,Vanuatu Vatu,VUV,124.222076,11/4/2022
17696,Vietnam Dong,VND,24886.51964,11/4/2022
17697,Yemen Rial,YER,272.51949,11/4/2022
17698,Zambia Kwacha,ZMK,9798.290519,11/4/2022
17699,Australia Dollar,AUD,1.466439,12/4/2022
17700,Great Britain Pound,GBP,0.834951,12/4/2022
17701,Euro,EUR,1,12/4/2022
17702,Japan Yen,JPY,136.364896,12/4/2022
17703,Switzerland Franc,CHF,1.013525,12/4/2022
17704,USA Dollar,USD,1.088068,12/4/2022
17705,Afghanistan Afghani,AFN,96.313931,12/4/2022
17706,Albania Lek,ALL,121.104026,12/4/2022
17707,Algeria Dinar,DZD,155.938702,12/4/2022
17708,Angola Kwanza,AOA,477.319299,12/4/2022
17709,Argentina Peso,ARS,122.451199,12/4/2022
17710,Armenia Dram,AMD,516.658104,12/4/2022
17711,Aruba Florin,AWG,1.958523,12/4/2022
17712,Azerbaijan New Manat,AZN,1.829103,12/4/2022
17713,Bahamas Dollar,BSD,1.089096,12/4/2022
17714,Bahrain Dinar,BHD,0.410273,12/4/2022
17715,Bangladesh Taka,BDT,93.903864,12/4/2022
17716,Barbados Dollar,BBD,2.198951,12/4/2022
17717,Belarus Ruble,BYR,21326.14083,12/4/2022
17718,Belize Dollar,BZD,2.195258,12/4/2022
17719,Bermuda Dollar,BMD,1.088068,12/4/2022
17720,Bhutan Ngultrum,BTN,82.730723,12/4/2022
17721,Bolivia Boliviano,BOB,7.487216,12/4/2022
17722,Bosnia Mark,BAM,1.951916,12/4/2022
17723,Botswana Pula,BWP,12.53957,12/4/2022
17724,Brazil Real,BRL,5.109238,12/4/2022
17725,Brunei Dollar,BND,1.485408,12/4/2022
17726,Bulgaria Lev,BGN,1.954138,12/4/2022
17727,Burundi Franc,BIF,2187.017503,12/4/2022
17728,CFA Franc BCEAO,XOF,654.470204,12/4/2022
17729,CFA Franc BEAC,XAF,654.638425,12/4/2022
17730,CFP Franc,XPF,119.578964,12/4/2022
17731,Cambodia Riel,KHR,4406.677284,12/4/2022
17732,Canada Dollar,CAD,1.375389,12/4/2022
17733,Cape Verde Escudo,CVE,110.574922,12/4/2022
17734,Cayman Islands Dollar,KYD,0.90746,12/4/2022
17735,Chili Peso,CLP,889.223902,12/4/2022
17736,China Yuan/Renminbi,CNY,6.930668,12/4/2022
17737,Colombia Peso,COP,4072.280994,12/4/2022
17738,Comoros Franc,KMF,491.970405,12/4/2022
17739,Congo Franc,CDF,2187.558549,12/4/2022
17740,Costa Rica Colon,CRC,714.135024,12/4/2022
17741,Croatia Kuna,HRK,7.55163,12/4/2022
17742,Cuba Convertible Peso,CUC,1.088068,12/4/2022
17743,Cuba Peso,CUP,28.833813,12/4/2022
17744,Czech Koruna,CZK,24.431816,12/4/2022
17745,Denmark Krone,DKK,7.436252,12/4/2022
17746,Djibouti Franc,DJF,193.371786,12/4/2022
17747,Dominican Republich Peso,DOP,59.925395,12/4/2022
17748,East Caribbean Dollar,XCD,2.940559,12/4/2022
17749,Egypt Pound,EGP,20.061039,12/4/2022
17750,El Salvador Colon,SVC,9.52872,12/4/2022
17751,Ethiopia Birr,ETB,55.654673,12/4/2022
17752,Falkland Islands Pound,FKP,0.834504,12/4/2022
17753,Fiji Dollar,FJD,2.291688,12/4/2022
17754,Gambia Dalasi,GMD,58.701167,12/4/2022
17755,Georgia Lari,GEL,3.340439,12/4/2022
17756,Ghana New Cedi,GHS,8.10606,12/4/2022
17757,Gibraltar Pound,GIP,0.834504,12/4/2022
17758,Guatemala Quetzal,GTQ,8.358587,12/4/2022
17759,Guinea Franc,GNF,9699.586879,12/4/2022
17760,Guyana Dollar,GYD,227.848972,12/4/2022
17761,Haiti Gourde,HTG,119.252705,12/4/2022
17762,Honduras Lempira,HNL,26.581777,12/4/2022
17763,Hong Kong Dollar,HKD,8.52859,12/4/2022
17764,Hungary Forint,HUF,378.42153,12/4/2022
17765,Iceland Krona,ISK,139.602662,12/4/2022
17766,India Rupee,INR,82.516442,12/4/2022
17767,Indonesia Rupiah,IDR,15624.66236,12/4/2022
17768,Iran Rial,IRR,46025.29407,12/4/2022
17769,Iraq Dinar,IQD,1588.579878,12/4/2022
17770,Israel New Shekel,ILS,3.493956,12/4/2022
17771,Jamaica Dollar,JMD,168.166959,12/4/2022
17772,Jordan Dinar,JOD,0.771458,12/4/2022
17773,Kazakhstan Tenge,KZT,490.795948,12/4/2022
17774,Kenya Shilling,KES,125.508419,12/4/2022
17775,Kuwait Dinar,KWD,0.331806,12/4/2022
17776,Kyrgyzstan Som,KGS,93.729261,12/4/2022
17777,Laos Kip,LAK,12926.25288,12/4/2022
17778,Lebanon Pound,LBP,1650.599926,12/4/2022
17779,Lesotho Loti,LSL,15.853326,12/4/2022
17780,Liberia Dollar,LRD,165.817983,12/4/2022
17781,Libya Dinar,LYD,5.108501,12/4/2022
17782,Macau Pataca,MOP,8.792889,12/4/2022
17783,Macedonia Denar,MKD,61.588589,12/4/2022
17784,Malagasy Ariary,MGA,4357.713884,12/4/2022
17785,Malawi Kwacha,MWK,881.880977,12/4/2022
17786,Malaysia Ringgit,MYR,4.615606,12/4/2022
17787,Maldives Rufiyaa,MVR,16.821415,12/4/2022
17788,Mauritania Ouguiya,MRO,388.440235,12/4/2022
17789,Mauritius Rupee,MUR,47.276866,12/4/2022
17790,Mexico Peso,MXN,21.6796,12/4/2022
17791,Moldova Leu,MDL,20.055389,12/4/2022
17792,Mongolia Tugrik,MNT,3132.301732,12/4/2022
17793,Morocco Dirham,MAD,10.655997,12/4/2022
17794,Mozambique New Metical,MZN,69.452114,12/4/2022
17795,Myanmar Kyat,MMK,2016.397235,12/4/2022
17796,NL Antilles Guilder,ANG,1.962747,12/4/2022
17797,Namibia Dollar,NAD,15.852991,12/4/2022
17798,Nepal Rupee,NPR,132.370163,12/4/2022
17799,New Zealand Dollar,NZD,1.594858,12/4/2022
17800,Nicaragua Cordoba Oro,NIO,38.898104,12/4/2022
17801,Nigeria Naira,NGN,452.22305,12/4/2022
17802,North Korea Won,KPW,979.26195,12/4/2022
17803,Norway Kroner,NOK,9.595131,12/4/2022
17804,Oman Rial,OMR,0.418912,12/4/2022
17805,Pakistan Rupee,PKR,199.008922,12/4/2022
17806,Panama Balboa,PAB,1.088997,12/4/2022
17807,Papua New Guinea Kina,PGK,3.824547,12/4/2022
17808,Paraguay Guarani,PYG,7434.822264,12/4/2022
17809,Peru Nuevo Sol,PEN,4.042134,12/4/2022
17810,Philippines Peso,PHP,56.667148,12/4/2022
17811,Poland Zloty,PLN,4.659065,12/4/2022
17812,Qatar Rial,QAR,3.961658,12/4/2022
17813,Romania New Lei,RON,4.939282,12/4/2022
17814,Russia Rouble,RUB,90.854203,12/4/2022
17815,Rwanda Franc,RWF,1112.005915,12/4/2022
17816,Samoa Tala,WST,2.852965,12/4/2022
17817,Sao Tome/Principe Dobra,STD,22520.81928,12/4/2022
17818,Saudi Arabia Riyal,SAR,4.080388,12/4/2022
17819,Serbia Dinar,RSD,117.761451,12/4/2022
17820,Seychelles Rupee,SCR,15.684076,12/4/2022
17821,Sierra Leone Leone,SLL,13220.03114,12/4/2022
17822,Singapore Dollar,SGD,1.485545,12/4/2022
17823,Solomon Islands Dollar,SBD,8.704597,12/4/2022
17824,Somali Shilling,SOS,629.991888,12/4/2022
17825,South Africa Rand,ZAR,15.862019,12/4/2022
17826,South Korea Won,KRW,1344.379268,12/4/2022
17827,Sri Lanka Rupee,LKR,348.491664,12/4/2022
17828,St Helena Pound,SHP,1.498705,12/4/2022
17829,Sudan Pound,SDG,486.903804,12/4/2022
17830,Suriname Dollar,SRD,22.474601,12/4/2022
17831,Swaziland Lilangeni,SZL,15.853548,12/4/2022
17832,Sweden Krona,SEK,10.34629,12/4/2022
17833,Syria Pound,SYP,2733.228212,12/4/2022
17834,Taiwan Dollar,TWD,31.643424,12/4/2022
17835,Tanzania Shilling,TZS,2526.495175,12/4/2022
17836,Thailand Baht,THB,36.611868,12/4/2022
17837,Tonga Pa'anga,TOP,2.460343,12/4/2022
17838,Trinidad/Tobago Dollar,TTD,7.396035,12/4/2022
17839,Tunisia Dinar,TND,3.238633,12/4/2022
17840,Turkish New Lira,TRY,15.96653,12/4/2022
17841,Uganda Shilling,UGX,3849.880942,12/4/2022
17842,Ukraine Hryvnia,UAH,32.019002,12/4/2022
17843,Uruguay Peso,UYU,45.822073,12/4/2022
17844,United Arab Emirates Dirham,AED,3.996582,12/4/2022
17845,Vanuatu Vatu,VUV,124.166672,12/4/2022
17846,Vietnam Dong,VND,24875.41998,12/4/2022
17847,Yemen Rial,YER,272.37074,12/4/2022
17848,Zambia Kwacha,ZMK,9793.919685,12/4/2022
17849,Australia Dollar,AUD,1.452823,13/04/2022
17850,Great Britain Pound,GBP,0.832671,13/04/2022
17851,Euro,EUR,1,13/04/2022
17852,Japan Yen,JPY,135.825773,13/04/2022
17853,Switzerland Franc,CHF,1.009992,13/04/2022
17854,USA Dollar,USD,1.082544,13/04/2022
17855,Afghanistan Afghani,AFN,95.803395,13/04/2022
17856,Albania Lek,ALL,120.838988,13/04/2022
17857,Algeria Dinar,DZD,155.247838,13/04/2022
17858,Angola Kwanza,AOA,455.615777,13/04/2022
17859,Argentina Peso,ARS,122.022324,13/04/2022
17860,Armenia Dram,AMD,512.18391,13/04/2022
17861,Aruba Florin,AWG,1.948579,13/04/2022
17862,Azerbaijan New Manat,AZN,1.86474,13/04/2022
17863,Bahamas Dollar,BSD,1.082659,13/04/2022
17864,Bahrain Dinar,BHD,0.408215,13/04/2022
17865,Bangladesh Taka,BDT,93.323162,13/04/2022
17866,Barbados Dollar,BBD,2.18604,13/04/2022
17867,Belarus Ruble,BYR,21217.86436,13/04/2022
17868,Belize Dollar,BZD,2.182354,13/04/2022
17869,Bermuda Dollar,BMD,1.082544,13/04/2022
17870,Bhutan Ngultrum,BTN,82.400382,13/04/2022
17871,Bolivia Boliviano,BOB,7.454244,13/04/2022
17872,Bosnia Mark,BAM,1.948556,13/04/2022
17873,Botswana Pula,BWP,12.473255,13/04/2022
17874,Brazil Real,BRL,5.060461,13/04/2022
17875,Brunei Dollar,BND,1.476104,13/04/2022
17876,Bulgaria Lev,BGN,1.954119,13/04/2022
17877,Burundi Franc,BIF,2175.91364,13/04/2022
17878,CFA Franc BCEAO,XOF,653.315155,13/04/2022
17879,CFA Franc BEAC,XAF,653.538613,13/04/2022
17880,CFP Franc,XPF,119.567198,13/04/2022
17881,Cambodia Riel,KHR,4384.303753,13/04/2022
17882,Canada Dollar,CAD,1.367984,13/04/2022
17883,Cape Verde Escudo,CVE,110.581578,13/04/2022
17884,Cayman Islands Dollar,KYD,0.90224,13/04/2022
17885,Chili Peso,CLP,872.584722,13/04/2022
17886,China Yuan/Renminbi,CNY,6.89158,13/04/2022
17887,Colombia Peso,COP,4059.778534,13/04/2022
17888,Comoros Franc,KMF,491.880981,13/04/2022
17889,Congo Franc,CDF,2175.913377,13/04/2022
17890,Costa Rica Colon,CRC,709.939949,13/04/2022
17891,Croatia Kuna,HRK,7.551833,13/04/2022
17892,Cuba Convertible Peso,CUC,1.082544,13/04/2022
17893,Cuba Peso,CUP,28.687419,13/04/2022
17894,Czech Koruna,CZK,24.468204,13/04/2022
17895,Denmark Krone,DKK,7.437725,13/04/2022
17896,Djibouti Franc,DJF,192.389896,13/04/2022
17897,Dominican Republich Peso,DOP,59.485254,13/04/2022
17898,East Caribbean Dollar,XCD,2.92563,13/04/2022
17899,Egypt Pound,EGP,20.034753,13/04/2022
17900,El Salvador Colon,SVC,9.473637,13/04/2022
17901,Ethiopia Birr,ETB,55.361482,13/04/2022
17902,Falkland Islands Pound,FKP,0.8326,13/04/2022
17903,Fiji Dollar,FJD,2.284383,13/04/2022
17904,Gambia Dalasi,GMD,58.511363,13/04/2022
17905,Georgia Lari,GEL,3.312816,13/04/2022
17906,Ghana New Cedi,GHS,8.237467,13/04/2022
17907,Gibraltar Pound,GIP,0.8326,13/04/2022
17908,Guatemala Quetzal,GTQ,8.307291,13/04/2022
17909,Guinea Franc,GNF,9645.468121,13/04/2022
17910,Guyana Dollar,GYD,226.406964,13/04/2022
17911,Haiti Gourde,HTG,118.011579,13/04/2022
17912,Honduras Lempira,HNL,26.457787,13/04/2022
17913,Hong Kong Dollar,HKD,8.484818,13/04/2022
17914,Hungary Forint,HUF,378.311299,13/04/2022
17915,Iceland Krona,ISK,139.626841,13/04/2022
17916,India Rupee,INR,82.435896,13/04/2022
17917,Indonesia Rupiah,IDR,15550.04234,13/04/2022
17918,Iran Rial,IRR,45791.6155,13/04/2022
17919,Iraq Dinar,IQD,1580.514386,13/04/2022
17920,Israel New Shekel,ILS,3.467069,13/04/2022
17921,Jamaica Dollar,JMD,167.386728,13/04/2022
17922,Jordan Dinar,JOD,0.767521,13/04/2022
17923,Kazakhstan Tenge,KZT,485.75799,13/04/2022
17924,Kenya Shilling,KES,124.871948,13/04/2022
17925,Kuwait Dinar,KWD,0.330035,13/04/2022
17926,Kyrgyzstan Som,KGS,93.120539,13/04/2022
17927,Laos Kip,LAK,12860.62378,13/04/2022
17928,Lebanon Pound,LBP,1640.5137,13/04/2022
17929,Lesotho Loti,LSL,15.793832,13/04/2022
17930,Liberia Dollar,LRD,164.817314,13/04/2022
17931,Libya Dinar,LYD,5.082504,13/04/2022
17932,Macau Pataca,MOP,8.739062,13/04/2022
17933,Macedonia Denar,MKD,61.59987,13/04/2022
17934,Malagasy Ariary,MGA,4330.176717,13/04/2022
17935,Malawi Kwacha,MWK,877.398514,13/04/2022
17936,Malaysia Ringgit,MYR,4.576452,13/04/2022
17937,Maldives Rufiyaa,MVR,16.725066,13/04/2022
17938,Mauritania Ouguiya,MRO,386.468057,13/04/2022
17939,Mauritius Rupee,MUR,46.820878,13/04/2022
17940,Mexico Peso,MXN,21.446066,13/04/2022
17941,Moldova Leu,MDL,19.937829,13/04/2022
17942,Mongolia Tugrik,MNT,3200.18049,13/04/2022
17943,Morocco Dirham,MAD,10.644643,13/04/2022
17944,Mozambique New Metical,MZN,69.099045,13/04/2022
17945,Myanmar Kyat,MMK,2004.570195,13/04/2022
17946,NL Antilles Guilder,ANG,1.951234,13/04/2022
17947,Namibia Dollar,NAD,15.794532,13/04/2022
17948,Nepal Rupee,NPR,131.837099,13/04/2022
17949,New Zealand Dollar,NZD,1.579399,13/04/2022
17950,Nicaragua Cordoba Oro,NIO,38.700624,13/04/2022
17951,Nigeria Naira,NGN,448.812268,13/04/2022
17952,North Korea Won,KPW,974.290092,13/04/2022
17953,Norway Kroner,NOK,9.49809,13/04/2022
17954,Oman Rial,OMR,0.416797,13/04/2022
17955,Pakistan Rupee,PKR,197.240807,13/04/2022
17956,Panama Balboa,PAB,1.082659,13/04/2022
17957,Papua New Guinea Kina,PGK,3.794319,13/04/2022
17958,Paraguay Guarani,PYG,7384.901995,13/04/2022
17959,Peru Nuevo Sol,PEN,4.010282,13/04/2022
17960,Philippines Peso,PHP,56.563408,13/04/2022
17961,Poland Zloty,PLN,4.635931,13/04/2022
17962,Qatar Rial,QAR,3.941555,13/04/2022
17963,Romania New Lei,RON,4.940943,13/04/2022
17964,Russia Rouble,RUB,92.422238,13/04/2022
17965,Rwanda Franc,RWF,1103.112438,13/04/2022
17966,Samoa Tala,WST,2.812063,13/04/2022
17967,Sao Tome/Principe Dobra,STD,22406.47722,13/04/2022
17968,Saudi Arabia Riyal,SAR,4.059296,13/04/2022
17969,Serbia Dinar,RSD,117.765869,13/04/2022
17970,Seychelles Rupee,SCR,15.60596,13/04/2022
17971,Sierra Leone Leone,SLL,13158.32409,13/04/2022
17972,Singapore Dollar,SGD,1.476801,13/04/2022
17973,Solomon Islands Dollar,SBD,8.663886,13/04/2022
17974,Somali Shilling,SOS,626.254325,13/04/2022
17975,South Africa Rand,ZAR,15.726661,13/04/2022
17976,South Korea Won,KRW,1331.507557,13/04/2022
17977,Sri Lanka Rupee,LKR,351.8691,13/04/2022
17978,St Helena Pound,SHP,1.491092,13/04/2022
17979,Sudan Pound,SDG,483.897,13/04/2022
17980,Suriname Dollar,SRD,22.434103,13/04/2022
17981,Swaziland Lilangeni,SZL,15.794213,13/04/2022
17982,Sweden Krona,SEK,10.309181,13/04/2022
17983,Syria Pound,SYP,2719.838373,13/04/2022
17984,Taiwan Dollar,TWD,31.5235,13/04/2022
17985,Tanzania Shilling,TZS,2513.945631,13/04/2022
17986,Thailand Baht,THB,36.320981,13/04/2022
17987,Tonga Pa'anga,TOP,2.451748,13/04/2022
17988,Trinidad/Tobago Dollar,TTD,7.354846,13/04/2022
17989,Tunisia Dinar,TND,3.246004,13/04/2022
17990,Turkish New Lira,TRY,15.792374,13/04/2022
17991,Uganda Shilling,UGX,3811.009539,13/04/2022
17992,Ukraine Hryvnia,UAH,31.966562,13/04/2022
17993,Uruguay Peso,UYU,45.093094,13/04/2022
17994,United Arab Emirates Dirham,AED,3.976293,13/04/2022
17995,Vanuatu Vatu,VUV,122.428487,13/04/2022
17996,Vietnam Dong,VND,24779.43444,13/04/2022
17997,Yemen Rial,YER,270.906935,13/04/2022
17998,Zambia Kwacha,ZMK,9744.197278,13/04/2022
17999,Australia Dollar,AUD,1.459681,14/04/2022
18000,Great Britain Pound,GBP,0.829803,14/04/2022
18001,Euro,EUR,1,14/04/2022
18002,Japan Yen,JPY,136.573559,14/04/2022
18003,Switzerland Franc,CHF,1.017661,14/04/2022
18004,USA Dollar,USD,1.08853,14/04/2022
18005,Afghanistan Afghani,AFN,95.220027,14/04/2022
18006,Albania Lek,ALL,121.019478,14/04/2022
18007,Algeria Dinar,DZD,156.111044,14/04/2022
18008,Angola Kwanza,AOA,458.135174,14/04/2022
18009,Argentina Peso,ARS,122.954776,14/04/2022
18010,Armenia Dram,AMD,512.435438,14/04/2022
18011,Aruba Florin,AWG,1.959899,14/04/2022
18012,Azerbaijan New Manat,AZN,1.855381,14/04/2022
18013,Bahamas Dollar,BSD,1.082695,14/04/2022
18014,Bahrain Dinar,BHD,0.410394,14/04/2022
18015,Bangladesh Taka,BDT,93.352782,14/04/2022
18016,Barbados Dollar,BBD,2.18607,14/04/2022
18017,Belarus Ruble,BYR,21335.19406,14/04/2022
18018,Belize Dollar,BZD,2.182381,14/04/2022
18019,Bermuda Dollar,BMD,1.08853,14/04/2022
18020,Bhutan Ngultrum,BTN,82.443266,14/04/2022
18021,Bolivia Boliviano,BOB,7.443331,14/04/2022
18022,Bosnia Mark,BAM,1.955804,14/04/2022
18023,Botswana Pula,BWP,12.444804,14/04/2022
18024,Brazil Real,BRL,5.10706,14/04/2022
18025,Brunei Dollar,BND,1.476894,14/04/2022
18026,Bulgaria Lev,BGN,1.956266,14/04/2022
18027,Burundi Franc,BIF,2222.000011,14/04/2022
18028,CFA Franc BCEAO,XOF,655.95116,14/04/2022
18029,CFA Franc BEAC,XAF,655.957186,14/04/2022
18030,CFP Franc,XPF,119.738008,14/04/2022
18031,Cambodia Riel,KHR,4378.381131,14/04/2022
18032,Canada Dollar,CAD,1.367809,14/04/2022
18033,Cape Verde Escudo,CVE,110.264018,14/04/2022
18034,Cayman Islands Dollar,KYD,0.9023,14/04/2022
18035,Chili Peso,CLP,877.192413,14/04/2022
18036,China Yuan/Renminbi,CNY,6.931981,14/04/2022
18037,Colombia Peso,COP,4052.239125,14/04/2022
18038,Comoros Franc,KMF,492.562434,14/04/2022
18039,Congo Franc,CDF,2187.945907,14/04/2022
18040,Costa Rica Colon,CRC,705.7902,14/04/2022
18041,Croatia Kuna,HRK,7.554076,14/04/2022
18042,Cuba Convertible Peso,CUC,1.08853,14/04/2022
18043,Cuba Peso,CUP,28.846053,14/04/2022
18044,Czech Koruna,CZK,24.417909,14/04/2022
18045,Denmark Krone,DKK,7.438504,14/04/2022
18046,Djibouti Franc,DJF,192.747399,14/04/2022
18047,Dominican Republich Peso,DOP,59.472017,14/04/2022
18048,East Caribbean Dollar,XCD,2.941808,14/04/2022
18049,Egypt Pound,EGP,20.038542,14/04/2022
18050,El Salvador Colon,SVC,9.474003,14/04/2022
18051,Ethiopia Birr,ETB,55.714416,14/04/2022
18052,Falkland Islands Pound,FKP,0.83669,14/04/2022
18053,Fiji Dollar,FJD,2.301916,14/04/2022
18054,Gambia Dalasi,GMD,58.835513,14/04/2022
18055,Georgia Lari,GEL,3.347256,14/04/2022
18056,Ghana New Cedi,GHS,8.255427,14/04/2022
18057,Gibraltar Pound,GIP,0.83669,14/04/2022
18058,Guatemala Quetzal,GTQ,8.304126,14/04/2022
18059,Guinea Franc,GNF,9648.491376,14/04/2022
18060,Guyana Dollar,GYD,226.637982,14/04/2022
18061,Haiti Gourde,HTG,116.930496,14/04/2022
18062,Honduras Lempira,HNL,26.573008,14/04/2022
18063,Hong Kong Dollar,HKD,8.533828,14/04/2022
18064,Hungary Forint,HUF,376.838366,14/04/2022
18065,Iceland Krona,ISK,140.409144,14/04/2022
18066,India Rupee,INR,82.879228,14/04/2022
18067,Indonesia Rupiah,IDR,15698.23985,14/04/2022
18068,Iran Rial,IRR,46044.83191,14/04/2022
18069,Iraq Dinar,IQD,1580.210448,14/04/2022
18070,Israel New Shekel,ILS,3.50448,14/04/2022
18071,Jamaica Dollar,JMD,167.546048,14/04/2022
18072,Jordan Dinar,JOD,0.771801,14/04/2022
18073,Kazakhstan Tenge,KZT,487.3779,14/04/2022
18074,Kenya Shilling,KES,124.996058,14/04/2022
18075,Kuwait Dinar,KWD,0.332112,14/04/2022
18076,Kyrgyzstan Som,KGS,90.895006,14/04/2022
18077,Laos Kip,LAK,12853.28557,14/04/2022
18078,Lebanon Pound,LBP,1636.985426,14/04/2022
18079,Lesotho Loti,LSL,15.860141,14/04/2022
18080,Liberia Dollar,LRD,165.889151,14/04/2022
18081,Libya Dinar,LYD,5.086555,14/04/2022
18082,Macau Pataca,MOP,8.741422,14/04/2022
18083,Macedonia Denar,MKD,61.614168,14/04/2022
18084,Malagasy Ariary,MGA,4376.511242,14/04/2022
18085,Malawi Kwacha,MWK,876.817249,14/04/2022
18086,Malaysia Ringgit,MYR,4.597929,14/04/2022
18087,Maldives Rufiyaa,MVR,16.817526,14/04/2022
18088,Mauritania Ouguiya,MRO,388.605133,14/04/2022
18089,Mauritius Rupee,MUR,46.74894,14/04/2022
18090,Mexico Peso,MXN,21.509413,14/04/2022
18091,Moldova Leu,MDL,19.975422,14/04/2022
18092,Mongolia Tugrik,MNT,3259.999362,14/04/2022
18093,Morocco Dirham,MAD,10.630159,14/04/2022
